graph	algo	size	time	opt	seed	mem
poli3.mtx.hgr.random100	bmatching	3523	0.11	1	1	29696
poli3.mtx.hgr.random100	bmatching	3523	0.11	1	21	29696
poli3.mtx.hgr.random100	bmatching	3523	0.11	1	203	29692
poli3.mtx.hgr.random100	bmatching	3523	0.11	1	1002	29696
psse2.mtx.hgr.random100	bmatching	3098	0.17	1	1	38440
psse2.mtx.hgr.random100	bmatching	3098	0.17	1	21	38440
psse2.mtx.hgr.random100	bmatching	3098	0.17	1	203	38440
psse2.mtx.hgr.random100	bmatching	3098	0.17	1	1002	38556
sat14_6s11-opt.cnf.hgr.random100	bmatching	30343	5.3	1	1	361044
sat14_6s11-opt.cnf.hgr.random100	bmatching	30343	5.3	1	21	360716
sat14_6s11-opt.cnf.hgr.random100	bmatching	30343	5.24	1	203	361244
sat14_6s11-opt.cnf.hgr.random100	bmatching	30343	5.25	1	1002	359172
sat14_6s12.cnf.hgr.random100	bmatching	31353	13.12	1	1	392336
sat14_6s12.cnf.hgr.random100	bmatching	31353	13.15	1	21	392696
sat14_6s12.cnf.hgr.random100	bmatching	31353	13.18	1	203	392104
sat14_6s12.cnf.hgr.random100	bmatching	31353	13.2	1	1002	392336
sat14_6s133.cnf.primal.hgr.random100	bmatching	18577	4.92	1	1	263480
sat14_6s133.cnf.primal.hgr.random100	bmatching	18577	4.9	1	21	261776
sat14_6s133.cnf.primal.hgr.random100	bmatching	18577	4.91	1	203	263016
sat14_6s133.cnf.primal.hgr.random100	bmatching	18577	4.9	1	1002	263280
sat14_6s16.cnf.primal.hgr.random100	bmatching	11807	3.72	1	1	179812
sat14_6s16.cnf.primal.hgr.random100	bmatching	11807	3.71	1	21	179812
sat14_6s16.cnf.primal.hgr.random100	bmatching	11807	3.69	1	203	179816
sat14_6s16.cnf.primal.hgr.random100	bmatching	11807	3.72	1	1002	178160
sat14_6s130-opt.cnf.primal.hgr.random100	bmatching	18727	29.19	1	1	363244
sat14_6s130-opt.cnf.primal.hgr.random100	bmatching	18727	29.14	1	21	362168
sat14_6s184.cnf.hgr.random100	bmatching	30630	14.11	1	1	417716
sat14_6s184.cnf.hgr.random100	bmatching	30630	14.09	1	21	417720
sat14_6s130-opt.cnf.primal.hgr.random100	bmatching	18727	29.21	1	203	362216
sat14_6s184.cnf.hgr.random100	bmatching	30630	14.08	1	203	417712
sat14_6s130-opt.cnf.primal.hgr.random100	bmatching	18727	29.21	1	1002	363244
sat14_6s184.cnf.hgr.random100	bmatching	30630	14.08	1	1002	417712
sat14_AProVE07-27.cnf.dual.hgr.random100	bmatching	3165	5.07	1	1	97588
sat14_AProVE07-27.cnf.dual.hgr.random100	bmatching	3165	5.04	1	21	97392
sat14_AProVE07-27.cnf.dual.hgr.random100	bmatching	3165	5.05	1	203	98188
sat14_AProVE07-27.cnf.dual.hgr.random100	bmatching	3165	5.04	1	1002	97360
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	bmatching	7086	14.65	1	1	604336
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	bmatching	7086	14.69	1	21	604208
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	bmatching	7086	14.68	1	203	604908
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	bmatching	7086	14.73	1	1002	604276
sat14_6s130-opt.cnf.hgr.random100	bmatching	45782	59.85	1	1	561180
sat14_6s130-opt.cnf.hgr.random100	bmatching	45782	59.85	1	21	560720
sat14_6s130-opt.cnf.hgr.random100	bmatching	45782	60.23	1	203	561072
sat14_6s130-opt.cnf.hgr.random100	bmatching	45782	59.96	1	1002	561176
sat14_bob12m09-opt.cnf.dual.hgr.random100	bmatching	24209	15.7	1	1	293860
sat14_bob12m09-opt.cnf.dual.hgr.random100	bmatching	24209	15.67	1	21	293780
sat14_bob12m09-opt.cnf.dual.hgr.random100	bmatching	24209	15.63	1	203	293780
sat14_bob12m09-opt.cnf.dual.hgr.random100	bmatching	24209	15.69	1	1002	294204
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	bmatching	4594	62.65	1	1	431076
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	bmatching	4594	62.58	1	21	431168
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	bmatching	4594	62.54	1	203	431020
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	bmatching	4594	62.64	1	1002	431068
sat14_dated-10-11-u.cnf.hgr.random100	bmatching	90537	81.74	1	1	615260
sat14_dated-10-11-u.cnf.hgr.random100	bmatching	90537	82.02	1	21	615448
sat14_dated-10-11-u.cnf.hgr.random100	bmatching	90537	82.37	1	203	615256
sat14_dated-10-11-u.cnf.hgr.random100	bmatching	90537	81.37	1	1002	615256
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	bmatching	166047	43.54	1	1	1230088
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	bmatching	166047	43	1	21	1230088
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	bmatching	166047	42.84	1	203	1230088
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	bmatching	166047	42.75	1	1002	1230084
sat14_E02F22.cnf.primal.hgr.random100	bmatching	594	148.99	1	21	3473188
sat14_E02F22.cnf.primal.hgr.random100	bmatching	594	151.31	1	1	3472836
sat14_E02F22.cnf.primal.hgr.random100	bmatching	594	149.84	1	1002	3471984
sat14_E02F22.cnf.primal.hgr.random100	bmatching	594	151.67	1	203	3473640
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	bmatching	131181	208.05	1	1	1933376
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	bmatching	131181	207.52	1	21	1933380
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	bmatching	131181	206.03	1	203	1933380
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	bmatching	131181	205.9	1	1002	1933380
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	bmatching	32017	3.57	1	1	376488
shermanACb.mtx.hgr.random100.rendered	bmatching	1912	0.27	1	1	40476
