graph	algo	size	time	opt	seed	mem
sat14_AProVE07-27.cnf.dual.hgr.random100	vc_solver	3165	20.31	1	1	197080
sat14_AProVE07-27.cnf.dual.hgr.random100	vc_solver	3165	20.68	1	21	197600
sat14_AProVE07-27.cnf.dual.hgr.random100	vc_solver	3165	20.17	1	203	197084
sat14_AProVE07-27.cnf.dual.hgr.random100	vc_solver	3165	20.3	1	1002	197596
kron_g500-logn16.mtx.hgr.random100.rendered	vc_solver	14103	3384.19	1	21	15231836
kron_g500-logn16.mtx.hgr.random100.rendered	vc_solver	14103	3387.46	1	203	15231368
kron_g500-logn16.mtx.hgr.random100.rendered	vc_solver	14103	3392.44	1	1002	15231368
lp_pds_20.mtx.hgr.random100	vc_solver	0	3720.02	0	1	63520
lp_pds_20.mtx.hgr.random100	vc_solver	0	3720.11	0	21	63520
lp_pds_20.mtx.hgr.random100	vc_solver	0	3720.02	0	203	63520
lp_pds_20.mtx.hgr.random100	vc_solver	0	3720.02	0	1002	63436
mult_dcop_01.mtx.hgr.random100.rendered	vc_solver	1540	1496.03	1	1	7734740
mult_dcop_01.mtx.hgr.random100.rendered	vc_solver	1540	1505.22	1	1002	7734736
mult_dcop_01.mtx.hgr.random100.rendered	vc_solver	1540	1498.55	1	203	7734736
mult_dcop_01.mtx.hgr.random100.rendered	vc_solver	1540	1500.91	1	21	7734672
sat14_6s16.cnf.primal.hgr.random100	vc_solver	0	3720.02	0	1	15360
sat14_6s16.cnf.primal.hgr.random100	vc_solver	0	3720.01	0	21	15360
sat14_6s16.cnf.primal.hgr.random100	vc_solver	0	3720.01	0	203	15360
sat14_6s16.cnf.primal.hgr.random100	vc_solver	0	3720.01	0	1002	15360
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	vc_solver	0	3721.08	0	1	13572640
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	vc_solver	0	3721.13	0	21	13572640
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	vc_solver	0	3721.09	0	1002	13572636
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	vc_solver	0	3721.08	0	203	13572924
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	vc_solver	0	3720.25	0	1	2359152
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	vc_solver	0	3720.28	0	21	2359920
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	vc_solver	0	3720.28	0	203	2359132
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	vc_solver	0	3720.24	0	1002	2359720
sat14_bob12m09-opt.cnf.dual.hgr.random100	vc_solver	0	3720.07	0	1	411676
sat14_bob12m09-opt.cnf.dual.hgr.random100	vc_solver	0	3720.07	0	21	412108
sat14_bob12m09-opt.cnf.dual.hgr.random100	vc_solver	0	3720.06	0	203	412104
sat14_bob12m09-opt.cnf.dual.hgr.random100	vc_solver	0	3720.06	0	1002	412080
sat14_dated-10-11-u.cnf.hgr.random100	vc_solver	0	3720.03	0	1	118708
sat14_dated-10-11-u.cnf.hgr.random100	vc_solver	0	3720.03	0	21	118644
sat14_dated-10-11-u.cnf.hgr.random100	vc_solver	0	3720.03	0	203	118224
sat14_dated-10-11-u.cnf.hgr.random100	vc_solver	0	3720.02	0	1002	118012
sat14_dated-10-17-u.cnf.hgr.random100	vc_solver	0	3720.03	0	1	201340
sat14_dated-10-17-u.cnf.hgr.random100	vc_solver	0	3720.03	0	21	201740
