graph	algo	size	time	opt	seed	mem
sat14_6s16.cnf.primal.hgr.random100	satreduce	0	3600.01	0	203	15360
sat14_6s16.cnf.primal.hgr.random100	satreduce	0	3600.02	0	1002	15360
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	satreduce	0	3601.55	0	1	13572928
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	satreduce	0	3601.51	0	21	13572640
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	satreduce	0	3601.55	0	203	13572640
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	satreduce	0	3601.5	0	1002	13572640
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	satreduce	0	3600.52	0	1	2359720
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	satreduce	0	3600.5	0	21	2359724
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	satreduce	0	3600.48	0	203	2359460
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	satreduce	0	3600.45	0	1002	2359924
sat14_bob12m09-opt.cnf.dual.hgr.random100	satreduce	0	3600.11	0	1	412100
sat14_bob12m09-opt.cnf.dual.hgr.random100	satreduce	0	3600.17	0	21	412108
sat14_bob12m09-opt.cnf.dual.hgr.random100	satreduce	0	3600.16	0	203	412100
sat14_bob12m09-opt.cnf.dual.hgr.random100	satreduce	0	3600.11	0	1002	412100
sat14_E02F22.cnf.primal.hgr.random100	satreduce	594	403.22	1	1	214824
sat14_E02F22.cnf.primal.hgr.random100	satreduce	594	401.28	1	21	215848
sat14_E02F22.cnf.primal.hgr.random100	satreduce	594	401.29	1	1002	214824
sat14_E02F22.cnf.primal.hgr.random100	satreduce	594	402.47	1	203	215848
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	satreduce	-1	206.39	0	1	184688
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	satreduce	-1	206.4	0	21	184688
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	satreduce	-1	207.59	0	203	184688
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	satreduce	-1	207.57	0	1002	184688
sat14_dated-10-11-u.cnf.hgr.random100	satreduce	0	3600.03	0	1	118708
sat14_dated-10-11-u.cnf.hgr.random100	satreduce	0	3600.03	0	21	118708
sat14_dated-10-11-u.cnf.hgr.random100	satreduce	0	3600.02	0	203	118228
sat14_dated-10-11-u.cnf.hgr.random100	satreduce	0	3600.02	0	1002	118228
sat14_dated-10-17-u.cnf.hgr.random100	satreduce	0	3600.05	0	1	201592
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	satreduce	32017	18.18	1	1	212164
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	satreduce	32017	18	1	21	212304
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	satreduce	32017	18.13	1	203	212436
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	satreduce	32017	17.96	1	1002	212168
sat14_dated-10-17-u.cnf.hgr.random100	satreduce	0	3600.04	0	21	201744
sat14_dated-10-17-u.cnf.hgr.random100	satreduce	0	3600.05	0	203	201740
sat14_dated-10-17-u.cnf.hgr.random100	satreduce	0	3600.04	0	1002	201740
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	satreduce	0	3600.19	0	1	613140
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	satreduce	0	3600.25	0	21	613000
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	satreduce	0	3600.19	0	203	613140
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	satreduce	0	3600.19	0	1002	613144
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	satreduce	0	3600.06	0	1	208224
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	satreduce	0	3600.06	0	21	208228
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	satreduce	0	3600.06	0	203	207976
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	satreduce	0	3600.06	0	1002	208224
shermanACb.mtx.hgr.random100.rendered	satreduce	1912	75.43	1	1	2268920
shermanACb.mtx.hgr.random100.rendered	satreduce	1912	76.19	1	21	2268408
shermanACb.mtx.hgr.random100.rendered	satreduce	1912	75.06	1	203	2268408
shermanACb.mtx.hgr.random100.rendered	satreduce	1912	75.17	1	1002	2268408
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	satreduce	0	3600.05	0	1	484700
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	satreduce	0	3600.05	0	21	484676
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	satreduce	0	3600.04	0	203	485576
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	satreduce	0	3600.04	0	1002	485576
soc-sign-epinions.mtx.hgr.random100	satreduce	70473	41.61	1	1	1230544
soc-sign-epinions.mtx.hgr.random100	satreduce	70473	40.88	1	21	1230548
soc-sign-epinions.mtx.hgr.random100	satreduce	70473	40.99	1	1002	1230428
soc-sign-epinions.mtx.hgr.random100	satreduce	70473	41.62	1	203	1230544
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	satreduce	7556	238.02	1	21	3490676
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	satreduce	7556	238.08	1	1	3490676
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	satreduce	7556	234.56	1	1002	3489900
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	satreduce	7556	234.83	1	203	3490188
