graph	algo	size	time	opt	seed	mem
sat14_6s133.cnf.primal.hgr.random100	struction	18577	14.08	1	203	58332
sat14_6s133.cnf.primal.hgr.random100	struction	18577	13.28	1	1002	57984
sat14_6s133.cnf.primal.hgr.random100	struction	18577	69.28	1	21	58620
ISPD98_ibm11.hgr.random100	struction	19460	3600.18	0	1	161012
ISPD98_ibm11.hgr.random100	struction	19438	3600.19	0	21	189444
ISPD98_ibm11.hgr.random100	struction	19454	3600.19	0	203	227216
sat14_6s184.cnf.hgr.random100	struction	30630	11.73	1	1	46748
sat14_6s184.cnf.hgr.random100	struction	30630	10.71	1	203	46748
sat14_6s184.cnf.hgr.random100	struction	30630	11.79	1	21	46840
sat14_6s184.cnf.hgr.random100	struction	30630	11.73	1	1002	47532
ISPD98_ibm11.hgr.random100	struction	19451	3600.18	0	1002	162656
sat14_AProVE07-27.cnf.dual.hgr.random100	struction	3165	17.38	1	1	260096
sat14_AProVE07-27.cnf.dual.hgr.random100	struction	3165	17.34	1	21	260096
sat14_AProVE07-27.cnf.dual.hgr.random100	struction	3165	17.43	1	203	260096
sat14_AProVE07-27.cnf.dual.hgr.random100	struction	3165	17.35	1	1002	260096
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	struction	-2	230.25	0	1	0
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	struction	-2	230.06	0	21	0
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	struction	-2	229.39	0	203	0
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	struction	-2	230.69	0	1002	0
mult_dcop_01.mtx.hgr.random100.rendered	struction	1540	982.94	1	203	10136576
mult_dcop_01.mtx.hgr.random100.rendered	struction	1540	992.38	1	1	10136576
mult_dcop_01.mtx.hgr.random100.rendered	struction	1540	995.71	1	21	10136576
mult_dcop_01.mtx.hgr.random100.rendered	struction	1540	998.62	1	1002	10136576
lp_pds_20.mtx.hgr.random100	struction	9123	3600.27	0	1	226748
lp_pds_20.mtx.hgr.random100	struction	9175	3600.28	0	21	226748
lp_pds_20.mtx.hgr.random100	struction	9177	3600.26	0	203	226748
lp_pds_20.mtx.hgr.random100	struction	9119	3600.27	0	1002	226744
sat14_6s16.cnf.primal.hgr.random100	struction	11792	3600.32	0	1	175984
sat14_6s16.cnf.primal.hgr.random100	struction	11789	3600.32	0	21	112036
sat14_6s16.cnf.primal.hgr.random100	struction	11792	3600.29	0	203	112248
sat14_6s16.cnf.primal.hgr.random100	struction	11802	3600.5	0	1002	50176
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	struction	1172	3608.98	0	1	6744512
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	struction	1174	3608.77	0	21	6745632
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	struction	1164	3608.61	0	203	6746112
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	struction	1112	3608.62	0	1002	6744800
sat14_bob12m09-opt.cnf.dual.hgr.random100	struction	19237	3602.7	0	1	1092352
sat14_bob12m09-opt.cnf.dual.hgr.random100	struction	19239	3602.66	0	21	1092092
sat14_bob12m09-opt.cnf.dual.hgr.random100	struction	19457	3602.74	0	203	1092652
sat14_bob12m09-opt.cnf.dual.hgr.random100	struction	19459	3602.73	0	1002	1093112
sat14_dated-10-11-u.cnf.hgr.random100	struction	89851	3600.7	0	1	2049160
sat14_dated-10-11-u.cnf.hgr.random100	struction	90076	3600.7	0	21	2054472
sat14_dated-10-11-u.cnf.hgr.random100	struction	90055	3600.68	0	203	2050000
sat14_dated-10-11-u.cnf.hgr.random100	struction	90040	3600.68	0	1002	2042868
sat14_dated-10-17-u.cnf.hgr.random100	struction	144497	3601.12	0	1	3386668
sat14_dated-10-17-u.cnf.hgr.random100	struction	144548	3601.1	0	21	3387336
sat14_dated-10-17-u.cnf.hgr.random100	struction	144495	3601.09	0	203	3387144
sat14_dated-10-17-u.cnf.hgr.random100	struction	144523	3601.09	0	1002	3386588
sat14_E02F22.cnf.primal.hgr.random100	struction	594	3600.08	0	1	232660
sat14_E02F22.cnf.primal.hgr.random100	struction	593	3600.08	0	21	228424
