graph	algo	n	m	e	rn	rm	re	offset	time	seed
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce9	386163	14636	112.93	126654	10519	42.66	1958	70.33828	203
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce10	386163	14636	112.93	126654	10519	42.66	1958	70.39614	203
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce11	386163	14636	112.93	126654	10519	42.66	1958	70.38825	203
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce14	386163	14636	112.93	126654	10519	42.66	1958	70.01721	203
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce13	386163	14636	112.93	126654	10519	42.66	1958	71.71045	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce1	147853	9495	65.15	147853	9493	65.16	0	0.02021	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce2	147853	9495	65.15	146566	9329	65.62	134	0.02184	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce3	147853	9495	65.15	147853	9493	65.16	0	0.02146	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce4	147853	9495	65.15	110206	9039	46.29	276	0.63460	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce5	147853	9495	65.15	122963	9467	52.04	4	6.45531	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce6	147853	9495	65.15	147316	9365	65.71	101	4.52512	1
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce15	386163	14636	112.93	303592	13351	91.33	664	17.49715	1002
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce8	386163	14636	112.93	126654	10519	42.66	1958	70.95348	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce8	147853	9495	65.15	58119	6362	34.92	1502	6.77643	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce9	147853	9495	65.15	58119	6362	34.92	1502	6.65296	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce10	147853	9495	65.15	58119	6362	34.92	1502	6.66235	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce11	147853	9495	65.15	58119	6362	34.92	1502	6.68514	1
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce9	386163	14636	112.93	126654	10519	42.66	1958	71.51157	1002
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce10	386163	14636	112.93	126654	10519	42.66	1958	70.00428	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce13	147853	9495	65.15	58119	6362	34.92	1502	6.54376	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce1	147853	9495	65.15	147853	9493	65.16	0	0.01993	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce14	147853	9495	65.15	58119	6362	34.92	1502	6.41680	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce2	147853	9495	65.15	146566	9329	65.62	134	0.02235	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce15	147853	9495	65.15	109517	9037	46.08	277	3.28209	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce3	147853	9495	65.15	147853	9493	65.16	0	0.02129	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce4	147853	9495	65.15	110206	9039	46.29	276	0.62241	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce6	147853	9495	65.15	147316	9365	65.71	101	4.53880	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce7	147853	9495	65.15	59625	6362	34.93	0	34.72557	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce5	147853	9495	65.15	122963	9467	52.04	4	6.33920	21
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce11	386163	14636	112.93	126654	10519	42.66	1958	70.90410	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce8	147853	9495	65.15	58119	6362	34.92	1502	6.69318	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce9	147853	9495	65.15	58119	6362	34.92	1502	6.79228	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce10	147853	9495	65.15	58119	6362	34.92	1502	6.66278	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce11	147853	9495	65.15	58119	6362	34.92	1502	6.81668	21
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce13	386163	14636	112.93	126654	10519	42.66	1958	71.00397	1002
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	reduce14	386163	14636	112.93	126654	10519	42.66	1958	69.96686	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce1	147853	9495	65.15	147853	9493	65.16	0	0.02080	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce13	147853	9495	65.15	58119	6362	34.92	1502	6.50631	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce2	147853	9495	65.15	146566	9329	65.62	134	0.02313	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce14	147853	9495	65.15	58119	6362	34.92	1502	6.30636	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce3	147853	9495	65.15	147853	9493	65.16	0	0.02322	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce12	147853	9495	65.15	58119	6362	34.92	1502	35.57503	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce15	147853	9495	65.15	109517	9037	46.08	277	3.24186	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce4	147853	9495	65.15	110206	9039	46.29	276	0.63014	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce6	147853	9495	65.15	147316	9365	65.71	101	4.65106	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce5	147853	9495	65.15	122963	9467	52.04	4	6.34004	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce8	147853	9495	65.15	58119	6362	34.92	1502	6.74102	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce7	147853	9495	65.15	59625	6362	34.93	0	33.52170	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce9	147853	9495	65.15	58119	6362	34.92	1502	6.68292	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce10	147853	9495	65.15	58119	6362	34.92	1502	6.71510	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce1	147853	9495	65.15	147853	9493	65.16	0	0.02011	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce11	147853	9495	65.15	58119	6362	34.92	1502	6.58909	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce2	147853	9495	65.15	146566	9329	65.62	134	0.02320	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce3	147853	9495	65.15	147853	9493	65.16	0	0.02131	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce15	147853	9495	65.15	109517	9037	46.08	277	3.26000	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce13	147853	9495	65.15	58119	6362	34.92	1502	6.38136	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce14	147853	9495	65.15	58119	6362	34.92	1502	6.30283	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce4	147853	9495	65.15	110206	9039	46.29	276	0.62749	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce12	147853	9495	65.15	58119	6362	34.92	1502	34.85067	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce6	147853	9495	65.15	147316	9365	65.71	101	4.49033	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce5	147853	9495	65.15	122963	9467	52.04	4	6.33882	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce8	147853	9495	65.15	58119	6362	34.92	1502	6.78068	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce9	147853	9495	65.15	58119	6362	34.92	1502	6.76262	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce10	147853	9495	65.15	58119	6362	34.92	1502	6.67870	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce11	147853	9495	65.15	58119	6362	34.92	1502	6.72070	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce1	152446	51144	6.95	152446	51144	6.95	0	0.01972	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce2	152446	51144	6.95	152442	51143	6.95	1	0.02129	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce3	152446	51144	6.95	152446	51144	6.95	0	0.03441	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce15	147853	9495	65.15	109517	9037	46.08	277	3.29165	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce4	152446	51144	6.95	101628	51143	3.97	1	0.08544	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce13	147853	9495	65.15	58119	6362	34.92	1502	6.53276	1002
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce7	147853	9495	65.15	59625	6362	34.93	0	33.96768	203
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce14	147853	9495	65.15	58119	6362	34.92	1502	6.40388	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce6	152446	51144	6.95	152442	51143	6.95	1	0.70798	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce5	152446	51144	6.95	101630	51144	3.97	0	2.82400	1
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce12	147853	9495	65.15	58119	6362	34.92	1502	35.03561	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce8	152446	51144	6.95	101583	51141	3.97	2	3.13895	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce7	152446	51144	6.95	101585	51141	3.97	0	5.61587	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce9	152446	51144	6.95	101583	51141	3.97	2	3.17872	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce10	152446	51144	6.95	101583	51141	3.97	2	3.15288	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce11	152446	51144	6.95	101583	51141	3.97	2	3.11754	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce13	152446	51144	6.95	101583	51141	3.97	2	2.20057	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce1	152446	51144	6.95	152446	51144	6.95	0	0.01985	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce15	152446	51144	6.95	101628	51143	3.97	1	1.31502	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce12	152446	51144	6.95	101583	51141	3.97	2	4.97130	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce14	152446	51144	6.95	101583	51141	3.97	2	2.99947	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce2	152446	51144	6.95	152442	51143	6.95	1	0.02184	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce3	152446	51144	6.95	152446	51144	6.95	0	0.03452	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce4	152446	51144	6.95	101628	51143	3.97	1	0.08066	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce7	147853	9495	65.15	59625	6362	34.93	0	33.68273	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce6	152446	51144	6.95	152442	51143	6.95	1	0.72426	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce5	152446	51144	6.95	101630	51144	3.97	0	2.83043	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce8	152446	51144	6.95	101583	51141	3.97	2	3.16828	21
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	reduce12	147853	9495	65.15	58119	6362	34.92	1502	34.57100	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce9	152446	51144	6.95	101583	51141	3.97	2	3.17241	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce7	152446	51144	6.95	101585	51141	3.97	0	5.62298	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce10	152446	51144	6.95	101583	51141	3.97	2	3.10807	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce11	152446	51144	6.95	101583	51141	3.97	2	3.16034	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce13	152446	51144	6.95	101583	51141	3.97	2	2.17455	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce1	152446	51144	6.95	152446	51144	6.95	0	0.02002	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce12	152446	51144	6.95	101583	51141	3.97	2	5.25452	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce15	152446	51144	6.95	101628	51143	3.97	1	1.28735	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce14	152446	51144	6.95	101583	51141	3.97	2	3.03444	21
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce2	152446	51144	6.95	152442	51143	6.95	1	0.02166	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce3	152446	51144	6.95	152446	51144	6.95	0	0.03252	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce4	152446	51144	6.95	101628	51143	3.97	1	0.08241	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce6	152446	51144	6.95	152442	51143	6.95	1	0.69722	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce5	152446	51144	6.95	101630	51144	3.97	0	2.81511	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce8	152446	51144	6.95	101583	51141	3.97	2	3.14364	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce9	152446	51144	6.95	101583	51141	3.97	2	3.13808	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce7	152446	51144	6.95	101585	51141	3.97	0	5.62998	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce10	152446	51144	6.95	101583	51141	3.97	2	3.17733	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce11	152446	51144	6.95	101583	51141	3.97	2	3.12333	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce13	152446	51144	6.95	101583	51141	3.97	2	2.17161	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce1	152446	51144	6.95	152446	51144	6.95	0	0.02013	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce15	152446	51144	6.95	101628	51143	3.97	1	1.30065	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce12	152446	51144	6.95	101583	51141	3.97	2	5.01198	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce14	152446	51144	6.95	101583	51141	3.97	2	3.03971	203
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce2	152446	51144	6.95	152442	51143	6.95	1	0.02082	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce3	152446	51144	6.95	152446	51144	6.95	0	0.03388	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce4	152446	51144	6.95	101628	51143	3.97	1	0.08080	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce6	152446	51144	6.95	152442	51143	6.95	1	0.69480	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce5	152446	51144	6.95	101630	51144	3.97	0	2.76951	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce8	152446	51144	6.95	101583	51141	3.97	2	3.13889	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce7	152446	51144	6.95	101585	51141	3.97	0	5.60594	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce9	152446	51144	6.95	101583	51141	3.97	2	3.12506	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce10	152446	51144	6.95	101583	51141	3.97	2	3.18963	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce11	152446	51144	6.95	101583	51141	3.97	2	3.16079	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce13	152446	51144	6.95	101583	51141	3.97	2	2.20844	1002
sat14_dated-10-11-u.cnf.hgr.random100	reduce1	283720	629461	2.27	283720	617431	2.30	0	0.08550	1
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce15	152446	51144	6.95	101628	51143	3.97	1	1.30620	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce12	152446	51144	6.95	101583	51141	3.97	2	5.01139	1002
sat14_bob12m09-opt.cnf.dual.hgr.random100	reduce14	152446	51144	6.95	101583	51141	3.97	2	3.10007	1002
sat14_dated-10-11-u.cnf.hgr.random100	reduce2	283720	629461	2.27	217294	427802	2.39	33122	0.07872	1
sat14_dated-10-11-u.cnf.hgr.random100	reduce3	283720	629461	2.27	283720	617431	2.30	0	0.15189	1
sat14_dated-10-11-u.cnf.hgr.random100	reduce4	283720	629461	2.27	202341	427802	2.31	33122	0.11899	1
sat14_dated-10-11-u.cnf.hgr.random100	reduce5	283720	629461	2.27	259639	587148	2.24	0	0.26320	1
