graph	algo	size	time	opt	seed	mem
rgg_n_2_18_s0.mtx.hgr.random100	ILP	19200	3600.28	0	21	831152
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	6.59325	1	21	364860
sat14_6s12.cnf.hgr.random100	ILP	31353	15.8944	1	21	401540
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	71.805	1	21	567916
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	34.5118	1	21	364980
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	6.16082	1	21	267684
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	4.40667	1	21	179828
sat14_6s184.cnf.hgr.random100	ILP	30630	16.8075	1	21	385700
sat14_ACG-20-10p1.cnf.dual.hgr.random100	ILP	176389	3600.68	0	21	4988012
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	6.40699	1	21	154404
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	38.615	1	21	4493336
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	95.3598	1	21	1250108
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	19.1515	1	21	425672
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	104.134	1	21	638292
sat14_dated-10-17-u.cnf.hgr.random100	ILP	146162	3600.27	0	21	1205048
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	182.768	1	21	3470240
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	539.808	1	21	1613052
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	ILP	163439	3600.52	0	21	5939216
sat14_MD5-30-5.cnf.dual.hgr.random100	ILP	2920	3600.03	0	21	541060
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	59.1182	1	21	1384800
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	ILP	104936	3655.93	0	21	9456824
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	ILP	101292	3601.34	0	21	14205732
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	319.478	1	21	1924360
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	319.566	1	21	2419552
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	ILP	474425	3601.14	0	21	5741680
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	ILP	1228271	3602.04	0	21	14909956
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	ILP	602028	3601.5	0	21	6926892
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	4.63961	1	21	438360
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	132284	3600.3	0	21	1070396
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	3600.31	0	21	2581948
shermanACb.mtx.hgr.random100.rendered	ILP	1912	6.29899	1	21	668384
ship_001.mtx.hgr.random100	ILP	238	3600.15	0	21	559748
sls.mtx.hgr.random100	ILP	54721	84.517	1	21	2266780
soc-sign-epinions.mtx.hgr.random100	ILP	70473	4.09284	1	21	538656
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	18.5502	1	21	1193092
xenon2.mtx.hgr.random100	ILP	4240	3600.38	0	21	578848
ABACUS_shell_hd.mtx.hgr.random100	ILP	2541	3600.01	0	203	539064
as-22july06.mtx.hgr.random100	ILP	2057	0.740258	1	203	149404
as-caida.mtx.hgr.random100	ILP	7339	0.9312	1	203	176976
BenElechi1.mtx.hgr.random100	ILP	4453	3600.37	0	203	1474864
bips07_1998.mtx.hgr.random100	ILP	5359	0.154934	1	203	32768
bloweya.mtx.hgr.random100	ILP	10001	6.66968	1	203	486256
c-64.mtx.hgr.random100	ILP	22600	9.23934	1	203	815812
ca-CondMat.mtx.hgr.random100	ILP	4057	0.411701	1	203	59416
case39.mtx.hgr.random100.rendered	ILP	10017	22.9275	1	203	1759160
Chebyshev4.mtx.hgr.random100.rendered	ILP	1	222.313	1	203	18840576
Chem97Zt.mtx.hgr.random100.rendered	ILP	131	0.283832	1	203	100132
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	89.7037	1	203	1897380
dac2012_superblue11.hgr.random100	ILP	260445	3600.42	0	203	3907092
dac2012_superblue12.hgr.random100	ILP	281792	3600.6	0	203	6391652
dac2012_superblue14.hgr.random100	ILP	182604	3600.58	0	203	4407160
dac2012_superblue16.hgr.random100	ILP	221950	3600.39	0	203	5601776
dac2012_superblue2.hgr.random100	ILP	294361	3601.51	0	203	4700932
dac2012_superblue3.hgr.random100	ILP	208112	3600.48	0	203	5290200
dac2012_superblue6.hgr.random100	ILP	249685	3600.84	0	203	7616000
dac2012_superblue7.hgr.random100	ILP	292995	3600.81	0	203	6372852
dac2012_superblue9.hgr.random100	ILP	189169	3600.45	0	203	5821372
dictionary28.mtx.hgr.random100	ILP	29631	5.65204	1	203	84944
ex19.mtx.hgr.random100	ILP	985	0.205582	1	203	46080
fd18.mtx.hgr.random100	ILP	4104	3600.02	0	203	831944
g7jac040sc.mtx.hgr.random100	ILP	2960	0.702375	1	203	55296
garon2.mtx.hgr.random100	ILP	400	1.28848	1	203	62464
IMDB.mtx.hgr.random100	ILP	138181	13.4171	1	203	1533624
ISPD98_ibm11.hgr.random100	ILP	19660	2807.89	1	203	979744
ISPD98_ibm12.hgr.random100	ILP	19216	3600.08	0	203	823856
kron_g500-logn16.mtx.hgr.random100.rendered	ILP	14103	68.5046	1	203	4663000
lhr14.mtx.hgr.random100	ILP	4314	0.35961	1	203	56320
lp_pds_20.mtx.hgr.random100	ILP	14743	1.08044	1	203	121752
m14b.mtx.hgr.random100	ILP	8710	3600.24	0	203	1080516
msc10848.mtx.hgr.random100	ILP	88	1.29819	1	203	154248
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	31.4336	1	203	2141464
NotreDame_actors.mtx.hgr.random100	ILP	20684	3600.11	0	203	854224
pdb1HYS.mtx.hgr.random100	ILP	334	3600.12	0	203	1076404
poli3.mtx.hgr.random100	ILP	3523	0.079634	1	203	27648
psse2.mtx.hgr.random100	ILP	3098	0.164252	1	203	37480
rgg_n_2_18_s0.mtx.hgr.random100	ILP	19200	3600.25	0	203	834160
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	6.85101	1	203	364964
sat14_6s12.cnf.hgr.random100	ILP	31353	16.6998	1	203	401556
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	71.5789	1	203	569944
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	35.5268	1	203	365688
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	6.17493	1	203	267684
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	4.59502	1	203	180396
sat14_6s184.cnf.hgr.random100	ILP	30630	18.0357	1	203	387156
sat14_ACG-20-10p1.cnf.dual.hgr.random100	ILP	176389	3600.49	0	203	4988416
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	6.12937	1	203	155272
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	38.2647	1	203	4494768
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	95.1114	1	203	1248488
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	19.1008	1	203	427700
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	115.512	1	203	638676
sat14_dated-10-17-u.cnf.hgr.random100	ILP	146162	3600.26	0	203	1204880
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	187.647	1	203	3470536
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	541.713	1	203	1614316
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	ILP	163439	3600.46	0	203	5937028
sat14_MD5-30-5.cnf.dual.hgr.random100	ILP	2920	3600.03	0	203	542620
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	50.8575	1	203	1385232
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	ILP	104936	3626.83	0	203	9456616
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	ILP	101292	3601.31	0	203	14231080
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	327.414	1	203	1924784
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	274.413	1	203	2419132
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	ILP	474426	3601.28	0	203	5742560
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	ILP	1228271	3602.08	0	203	14909836
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	ILP	602004	3601.53	0	203	6923092
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	4.71331	1	203	438360
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	132284	3600.29	0	203	1070860
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	3600.33	0	203	2581548
shermanACb.mtx.hgr.random100.rendered	ILP	1912	6.30411	1	203	669260
ship_001.mtx.hgr.random100	ILP	238	3600.15	0	203	559744
sls.mtx.hgr.random100	ILP	54721	81.5266	1	203	2266336
soc-sign-epinions.mtx.hgr.random100	ILP	70473	4.11809	1	203	538752
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	18.3272	1	203	1194424
xenon2.mtx.hgr.random100	ILP	4240	3600.16	0	203	581524
ABACUS_shell_hd.mtx.hgr.random100	ILP	2541	3600.01	0	1002	539464
as-22july06.mtx.hgr.random100	ILP	2057	0.721999	1	1002	149404
as-caida.mtx.hgr.random100	ILP	7339	0.924437	1	1002	177008
BenElechi1.mtx.hgr.random100	ILP	4453	3600.34	0	1002	1474784
bips07_1998.mtx.hgr.random100	ILP	5359	0.164751	1	1002	30720
bloweya.mtx.hgr.random100	ILP	10001	6.59038	1	1002	486260
c-64.mtx.hgr.random100	ILP	22600	9.30108	1	1002	817308
ca-CondMat.mtx.hgr.random100	ILP	4057	0.412899	1	1002	57636
case39.mtx.hgr.random100.rendered	ILP	10017	22.9018	1	1002	1758136
Chebyshev4.mtx.hgr.random100.rendered	ILP	1	221.681	1	1002	18843648
Chem97Zt.mtx.hgr.random100.rendered	ILP	131	0.28108	1	1002	100132
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	102.511	1	1002	1897300
dac2012_superblue11.hgr.random100	ILP	260445	3600.56	0	1002	3908220
dac2012_superblue12.hgr.random100	ILP	281792	3600.56	0	1002	6395580
dac2012_superblue14.hgr.random100	ILP	182604	3600.58	0	1002	4408760
dac2012_superblue16.hgr.random100	ILP	221950	3600.36	0	1002	5692448
dac2012_superblue2.hgr.random100	ILP	294361	3600.46	0	1002	4749056
