graph	algo	size	time	opt	seed	mem
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	3600.31	0	21	2535092
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	3600.31	0	203	2533528
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	3600.28	0	1002	2533332
as-22july06.mtx.hgr.random100	ILP	2057	0.113867	1	1	37772
as-22july06.mtx.hgr.random100	ILP	2057	0.106925	1	21	37772
as-22july06.mtx.hgr.random100	ILP	2057	0.103716	1	203	37776
as-22july06.mtx.hgr.random100	ILP	2057	0.110286	1	1002	37768
as-caida.mtx.hgr.random100	ILP	7339	0.126533	1	1	42820
as-caida.mtx.hgr.random100	ILP	7339	0.125939	1	21	42820
as-caida.mtx.hgr.random100	ILP	7339	0.125746	1	203	42816
as-caida.mtx.hgr.random100	ILP	7339	0.125687	1	1002	42820
bips07_1998.mtx.hgr.random100	ILP	5359	0.141916	1	1	30720
bips07_1998.mtx.hgr.random100	ILP	5359	0.137897	1	21	30720
bips07_1998.mtx.hgr.random100	ILP	5359	0.137949	1	203	31744
bips07_1998.mtx.hgr.random100	ILP	5359	0.137853	1	1002	31744
bloweya.mtx.hgr.random100	ILP	10001	0.15799	1	1	50036
bloweya.mtx.hgr.random100	ILP	10001	0.153561	1	21	50036
bloweya.mtx.hgr.random100	ILP	10001	0.15622	1	203	50032
bloweya.mtx.hgr.random100	ILP	10001	0.149616	1	1002	49984
c-64.mtx.hgr.random100	ILP	22600	0.706335	1	1	121944
c-64.mtx.hgr.random100	ILP	22600	0.709882	1	21	121124
c-64.mtx.hgr.random100	ILP	22600	0.707086	1	203	121940
c-64.mtx.hgr.random100	ILP	22600	0.709814	1	1002	121388
ca-CondMat.mtx.hgr.random100	ILP	4057	0.217622	1	1	46420
ca-CondMat.mtx.hgr.random100	ILP	4057	0.220869	1	21	46504
ca-CondMat.mtx.hgr.random100	ILP	4057	0.218038	1	203	45652
ca-CondMat.mtx.hgr.random100	ILP	4057	0.220899	1	1002	47300
case39.mtx.hgr.random100.rendered	ILP	10017	0.746446	1	1	149264
case39.mtx.hgr.random100.rendered	ILP	10017	0.749692	1	21	149312
case39.mtx.hgr.random100.rendered	ILP	10017	0.745839	1	203	149132
case39.mtx.hgr.random100.rendered	ILP	10017	0.750761	1	1002	149316
Chebyshev4.mtx.hgr.random100.rendered	ILP	1	4.29295	1	1	569264
Chem97Zt.mtx.hgr.random100.rendered	ILP	131	0.0730312	1	1	32580
Chebyshev4.mtx.hgr.random100.rendered	ILP	1	4.2683	1	21	569264
Chem97Zt.mtx.hgr.random100.rendered	ILP	131	0.0693789	1	21	32588
Chem97Zt.mtx.hgr.random100.rendered	ILP	131	0.0693442	1	203	32584
Chebyshev4.mtx.hgr.random100.rendered	ILP	1	4.29111	1	203	569276
Chem97Zt.mtx.hgr.random100.rendered	ILP	131	0.0607666	1	1002	32540
Chebyshev4.mtx.hgr.random100.rendered	ILP	1	4.31463	1	1002	569264
ex19.mtx.hgr.random100	ILP	985	0.128829	1	1	41748
dictionary28.mtx.hgr.random100	ILP	29631	4.92474	1	1	75756
ex19.mtx.hgr.random100	ILP	985	0.130893	1	21	42816
dictionary28.mtx.hgr.random100	ILP	29631	4.92645	1	21	75396
ex19.mtx.hgr.random100	ILP	985	0.131397	1	203	42820
dictionary28.mtx.hgr.random100	ILP	29631	4.9283	1	203	75024
ex19.mtx.hgr.random100	ILP	985	0.134239	1	1002	42820
dictionary28.mtx.hgr.random100	ILP	29631	4.92417	1	1002	76416
g7jac040sc.mtx.hgr.random100	ILP	2960	0.601272	1	1	51752
g7jac040sc.mtx.hgr.random100	ILP	2960	0.596281	1	21	52520
g7jac040sc.mtx.hgr.random100	ILP	2960	0.596215	1	203	51748
g7jac040sc.mtx.hgr.random100	ILP	2960	0.597912	1	1002	51752
garon2.mtx.hgr.random100	ILP	400	0.973395	1	1	53248
garon2.mtx.hgr.random100	ILP	400	0.973863	1	21	54240
garon2.mtx.hgr.random100	ILP	400	0.971378	1	203	53248
garon2.mtx.hgr.random100	ILP	400	0.973683	1	1002	54236
IMDB.mtx.hgr.random100	ILP	138181	6.27036	1	1	885492
IMDB.mtx.hgr.random100	ILP	138181	6.27656	1	21	884728
IMDB.mtx.hgr.random100	ILP	138181	6.32193	1	203	885492
IMDB.mtx.hgr.random100	ILP	138181	6.28233	1	1002	885492
kron_g500-logn16.mtx.hgr.random100.rendered	ILP	14103	3.73238	1	1	571508
lhr14.mtx.hgr.random100	ILP	4314	0.247224	1	1	51200
kron_g500-logn16.mtx.hgr.random100.rendered	ILP	14103	3.73746	1	21	571216
lhr14.mtx.hgr.random100	ILP	4314	0.250478	1	21	52224
kron_g500-logn16.mtx.hgr.random100.rendered	ILP	14103	3.74543	1	203	570956
kron_g500-logn16.mtx.hgr.random100.rendered	ILP	14103	3.7405	1	1002	571456
lhr14.mtx.hgr.random100	ILP	4314	0.247438	1	203	52224
lhr14.mtx.hgr.random100	ILP	4314	0.245232	1	1002	52224
lp_pds_20.mtx.hgr.random100	ILP	14743	0.788605	1	1	104456
lp_pds_20.mtx.hgr.random100	ILP	14743	0.778535	1	21	105128
lp_pds_20.mtx.hgr.random100	ILP	14743	0.779617	1	203	105076
lp_pds_20.mtx.hgr.random100	ILP	14743	0.783258	1	1002	104744
msc10848.mtx.hgr.random100	ILP	88	0.630606	1	1	118784
msc10848.mtx.hgr.random100	ILP	88	0.635939	1	21	118784
msc10848.mtx.hgr.random100	ILP	88	0.640486	1	203	119808
msc10848.mtx.hgr.random100	ILP	88	0.647752	1	1002	118784
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	0.180388	1	1	48080
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	0.176382	1	21	48084
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	0.181433	1	203	48080
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	0.182109	1	1002	48084
poli3.mtx.hgr.random100	ILP	3523	0.0640973	1	1	25600
poli3.mtx.hgr.random100	ILP	3523	0.0603965	1	21	25600
poli3.mtx.hgr.random100	ILP	3523	0.0594888	1	203	25600
poli3.mtx.hgr.random100	ILP	3523	0.0605303	1	1002	25600
psse2.mtx.hgr.random100	ILP	3098	0.144065	1	1	36804
psse2.mtx.hgr.random100	ILP	3098	0.145476	1	21	36808
psse2.mtx.hgr.random100	ILP	3098	0.13759	1	203	36760
psse2.mtx.hgr.random100	ILP	3098	0.145064	1	1002	36804
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	5.19003	1	1	362344
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	5.19962	1	21	363372
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	68.4863	1	21	1690180
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	66.9678	1	1002	1690176
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	5.20514	1	203	362708
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	5.21757	1	1002	363732
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	73.9572	1	1	1690176
crystk02.mtx.hgr.random100.lg.metis	ILP	1941959	74.6593	1	203	1690172
sat14_6s12.cnf.hgr.random100	ILP	31353	13.0025	1	1	426544
sat14_6s12.cnf.hgr.random100	ILP	31353	13.0043	1	21	425580
sat14_6s12.cnf.hgr.random100	ILP	31353	13.0486	1	203	425520
