graph	algo	size	time	opt	seed	mem
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	158.297	1	203	11642288
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	158.422	1	1002	11642300
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	205.77	1	1	5417844
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	204.936	1	21	5417840
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	205.547	1	203	5417992
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	205.403	1	1002	5417840
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	22.0861	1	1	1415056
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	22.1817	1	21	1414716
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	22.1428	1	203	1415732
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	22.1395	1	1002	1415060
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	23.6908	1	1	341924
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	23.6305	1	21	342152
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	23.5811	1	203	341928
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	23.6686	1	1002	342140
dac2012_superblue6.hgr.random100	ILP	249685	874.804	1	1	6132432
dac2012_superblue6.hgr.random100	ILP	249685	874.611	1	21	6132428
dac2012_superblue6.hgr.random100	ILP	249685	874.293	1	203	6132432
dac2012_superblue6.hgr.random100	ILP	249685	874.763	1	1002	6131136
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	4.32425	1	1	347864
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	4.36747	1	21	347956
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	4.29915	1	203	347860
