graph	algo	size	time	opt	seed	mem
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	244.445	1	203	1755672
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0299392	1	1	9216
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	244.533	1	1002	1755592
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0257917	1	21	9216
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0252051	1	203	9216
shermanACb.mtx.hgr.random100.rendered	ILP	1912	0.0221648	1	1002	9216
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	356.166	1	1	1048264
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	356.04	1	21	1048508
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	357.14	1	203	1050040
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	356.238	1	1002	1050412
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.184635	1	1	39936
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.185182	1	21	40960
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.183808	1	203	40960
soc-sign-epinions.mtx.hgr.random100	ILP	70473	0.185867	1	1002	39936
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.282384	1	1	30720
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.279938	1	21	30720
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.291526	1	203	30720
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	0.286163	1	1002	30720
sls.mtx.hgr.random100	ILP	54721	79.5645	1	1	1965400
sls.mtx.hgr.random100	ILP	54721	79.4617	1	21	1965948
ISPD98_ibm11.hgr.random100	ILP	19660	740.634	1	1	597132
ISPD98_ibm11.hgr.random100	ILP	19660	740.985	1	21	597920
ISPD98_ibm11.hgr.random100	ILP	19660	740.845	1	203	596468
ISPD98_ibm11.hgr.random100	ILP	19660	739.947	1	1002	597124
sls.mtx.hgr.random100	ILP	54721	79.3163	1	203	1965616
sls.mtx.hgr.random100	ILP	54721	78.8798	1	1002	1964540
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	574.068	1	1	1387672
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	573.983	1	203	1386796
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	575.553	1	21	1387676
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	572.742	1	1002	1386656
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	145511	3026.71	1	203	942340
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	145511	3034.5	1	1002	942272
